Codigo da IES,Natureza,Situacao,DIAS,%,CI N,CI V,IGC_N,IGC_M,IGC_V,EAD_17,variacao mat,mat_T 2017,% FIES,CURSOS,saldo 2017,Variacao 17-16
4150,1,Ativa,88,0.613636363636364,3,S/C,2.3451,1.8642,,1,-0.108029197080292,685,0.0452554744525548,8,1194778.2,1.32001774526255
2375,1,Extinta,5320,0.0,S/C,S/C,0,0,0.05492881918275704,0,0.0,0,0.0,0,0.0,0.0
142,0,Ativa,7843,0.471074380165289,4,S/C,2.3786,2.4896,2.6148,1,0.121536756557074,5414,0.391946804580717,23,29439707.06,0.567376848221095
2910,1,Ativa,5733,0.543478260869565,3,3,1.843,0,0,1,-0.173363949483352,871,0.500574052812859,9,1376115.21,0.387979399603807
18059,1,Ativa,528,0.214285714285714,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2794,1,Ativa,2082,0.520408163265306,3,3,2.429,2.4687,2.4445,1,0.0346958174904943,4208,0.44106463878327,14,250377962.55,0.399983274814536
4633,1,Ativa,1005,0.524590163934426,4,4,2.3956,2.5865,2.8522,1,-0.294220665499124,571,0.0595446584938704,12,7279953.23,1.95753474881387
22145,1,Ativa,70,0.333333333333333,S/C,S/C,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
336,0,Ativa,18353,0.538461538461538,3,4,2.7026,2.663,,1,0.194524495677233,694,0.0979827089337176,6,1071022.77,0.149353805780724
5045,0,Ativa,3896,0.125,3,5,2.3672,2.308,0,1,-0.24,175,0.0,2,278319.42,0.166754546748016
18631,1,Ativa,581,0.714285714285714,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
16934,1,Ativa,1596,0.368421052631579,5,S/C,S/D,S/D,S/D,1,-0.380053908355795,371,0.0,3,1304496.15,-1.534618039692
2282,1,Ativa,5988,0.142857142857143,3,3,1.8564,1.8564,1.8564,1,0.16,100,0.07,1,476645.74,-1.36898175103195
19281,1,Ativa,881,0.25,3,S/C,S/D,S/D,,1,0.0,31,0.0,1,13501.53,0.0
1253,0,Ativa,2917,0.818181818181818,4,3,2.6341,2.577805340619846,2.5977,1,0.100740740740741,1350,0.33037037037037,8,11518927.01,0.0448873534470908
16901,1,Ativa,1811,0.363636363636364,4,S/C,S/D,S/D,S/D,1,-0.246575342465753,73,0.0,1,131232.99,1.69167189651669
2973,1,Ativa,5248,0.814814814814815,3,3,2.8748,2.9149,2.9499,1,-0.0556506849315068,1168,0.345034246575343,8,250377962.55,0.399983274814536
2156,0,Ativa,5971,0.3,3,S/C,1.3787,1.7181,1.7181,1,-0.306666666666667,225,0.0,2,165002.51,-1.19675928681868
17874,1,Ativa,1007,0.6,S/C,S/C,S/D,S/D,S/D,1,-0.551724137931035,116,0.0603448275862069,1,199823.09,6.60716411470198
17667,1,Ativa,976,0.555555555555556,4,S/C,S/D,S/D,,1,-0.63,200,0.145,3,4545268.38,0.0
375,0,Ativa,2701,0.866419294990724,5,3,2.4644,2.0379,,1,-0.0822841095249239,21365,0.0243856775099462,50,79855896.35,-1.27083666490483
17657,0,Ativa,1007,0.08,3,S/C,S/D,S/D,,1,0.0,15,0.0,1,-56450.99,0.0
21955,1,Ativa,255,0.75,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,1,0.0,0.0
1519,1,Ativa,2904,0.734177215189873,4,3,2.7244,2.5992,,1,-0.0271570986593331,2909,0.263664489515297,19,15929718.13,0.6226549642307
1656,0,Ativa,1034,0.631578947368421,3,3,2.1398,2.1398,2.1692,1,-0.0223463687150838,1611,0.495965238981999,10,7555130.09,0.367239007068736
1455,0,Ativa,906,0.53125,3,S/C,2.3945,2.1851,2.1851,1,0.147834274952919,1062,0.246704331450094,5,5795479.99,-6.99467428978498
1743,1,Ativa,2959,0.388888888888889,4,S/C,3.312,0,2.042,1,-0.0335195530726257,179,0.0223463687150838,5,-31018.0,-2.81158743137484
1722,1,Ativa,6544,0.411764705882353,4,S/C,2.5939,2.0808,2.0808,1,-0.116580310880829,386,0.0673575129533679,3,807523.93,-0.974576651193749
2613,1,Ativa,4022,0.611111111111111,4,4,3.1148,3.0424,2.9734,1,0.0607287449392713,2964,0.634615384615385,16,16730299.43,0.251060672922491
1385,0,Ativa,7110,0.229508196721311,3,3,2.1183,1.9288,1.9288,1,0.280487804878049,164,0.0060975609756097,6,814672.36,-0.676697659833926
2096,0,Ativa,2371,0.56,4,3,3.1127,3.1127,3.1127,1,-0.136968085106383,752,0.289893617021277,3,71109811.4,0.929221804390077
4250,0,Extinta,5982,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21886,1,Ativa,28,0.5,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1443,1,Ativa,7054,0.393939393939394,1,S/C,1.8008,1.8096606393518075,1.8008,1,316.5,2,0.0,3,1179000.0,-0.017772469733484
1342,0,Extinta,7199,0.375,3,S/C,2.9755,2.9755,2.9755,0,0.0,0,0.0,0,0.0,0.0
976,0,Ativa,150,0.466666666666667,4,3,2.6537,2.6537,,1,-0.0559701492537313,536,0.0708955223880597,2,642381.89,7.10307661553803
2651,0,Ativa,5358,0.5625,3,S/C,0,1.0877,1.09,0,0.0,0,0.0,3,0.0,0.0
14783,0,Ativa,2413,0.6,4,4,S/D,S/D,S/D,1,1.125,24,0.0,1,-430591.09,0.129791009264557
2702,1,Ativa,4862,0.6,3,3,1.7983303502318162,1.8659,1.8659,1,-0.182033096926714,423,0.0,1,775062.63,0.492157357996215
22194,1,Ativa,479,0.5,S/D,S/D,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
1318,1,Ativa,2534,0.696428571428571,3,3,2.2678,2.2678,2.3146895420168048,1,-0.413626978664831,1453,0.0013764624913971,14,6783607.22,-5.16288556134259
3853,1,Ativa,531,0.661016949152542,4,3,2.523,2.5138,2.4736,1,0.0507888480657013,4627,0.432893883725956,20,20129576.35,-0.283654287404243
1690,1,Ativa,417,0.697674418604651,3,2,2.1835,2.2509,2.2509,1,-0.118340405469118,2121,0.0004714757190004,23,-2683993.54,-2.05755017582079
22123,1,Ativa,84,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
4006,0,Ativa,1106,0.80952380952381,3,3,3.4086,2.8725,2.8725,1,-0.303462321792261,491,0.185336048879837,4,-743275.45,-0.527815876282501
1552,1,Ativa,1098,0.590909090909091,3,4,2.6695,2.6373,2.6514,1,-0.113883847549909,4408,0.0,15,23762436.45,0.235162595211071
1674,1,Ativa,6607,0.666666666666667,4,S/C,2.7472,2.7472,2.75,0,0.0,0,0.0,0,0.0,0.0
4218,0,Ativa,885,0.84,3,3,2.8204,2.7607,2.7942,1,0.152073732718894,651,0.379416282642089,5,453290.34,0.108924273560841
19343,1,Ativa,350,0.176470588235294,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21957,1,Ativa,97,0.857142857142857,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
270,1,Ativa,531,0.421052631578947,3,2,2.4982,2.7222,2.2255,1,-0.0443213296398892,361,0.146814404432133,3,240437538.34,44.7719825384939
1887,0,Extinta,6345,0.2,3,S/C,2.8458,2.8458,2.6053,0,0.0,0,0.0,0,0.0,0.0
2917,1,Ativa,5614,0.685714285714286,3,3,1.8922,1.9057,1.8126,1,0.134751773049645,705,0.446808510638298,6,1240490454.3,0.305633398440824
18526,1,Ativa,923,0.7,S/C,S/C,S/D,S/D,S/D,1,0.0,28,0.0,2,240437538.34,0.0
14975,1,Ativa,70,0.619047619047619,4,4,2.3992,2.1339,1.834,1,0.061611374407583,844,0.777251184834123,3,-4353507.02,-97.225581043757
15922,0,Ativa,1081,0.444444444444444,4,S/C,S/D,S/D,S/D,1,-0.493506493506494,77,0.0,2,4744.0,-25.0812182741117
11428,0,Ativa,3415,0.714285714285714,3,3,2.0943,2.0943,2.0943,1,-0.481735159817352,438,0.244292237442922,3,1302502.06,0.288054768593585
1363,0,Ativa,424,0.604651162790698,4,3,2.5224,2.7346,2.7346,1,0.138078291814947,1405,0.186476868327402,8,8019478.3,-0.70230691827997
18255,1,Ativa,805,0.75,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
681,0,Ativa,16887,0.0,5,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1160,1,Ativa,7572,0.476190476190476,4,4,2.0636,2.0714,2.2399,1,-0.0014025245441795,2139,0.0364656381486676,16,12983722.79,20.7930239980152
4501,1,Extinta,5099,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
22175,0,Ativa,157,0.8,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,1,0.0,0.0
2033,1,Extinta,1034,0.125,3,S/C,1.395,2.047,,1,0.0470588235294118,85,0.0,1,14854.79,0.944955265043171
4592,0,Extinta,3721,0.2,3,S/C,2.3987,2.373998634115463,2.3987,0,0.0,0,0.0,0,0.0,0.0
925,0,Extinta,8790,0.625,S/C,S/C,1.81,1.81,1.81,0,0.0,0,0.0,0,0.0,0.0
3643,1,Ativa,5260,0.2,2,3,1.57,1.57,1.57,0,0.0,0,0.0,0,0.0,0.0
2423,0,Ativa,53,0.735294117647059,4,4,2.6264,2.5102,2.5102,1,0.0737386804657181,773,0.491591203104787,8,1776160.0,1.81420931706544
19337,1,Ativa,1907,0.222222222222222,S/D,S/D,S/D,S/D,S/D,1,-0.560606060606061,264,0.242424242424242,4,-473327.61,-10.0065802491027
3437,1,Ativa,1417,0.733333333333333,4,S/C,2.4308,2.4308,,1,-0.424657534246575,219,0.123287671232877,5,-2139211.72,1.09911910324935
19323,1,Ativa,528,0.777777777777778,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1452,1,Ativa,1757,0.602941176470588,4,S/C,2.5474,2.5668,,1,0.04314381270903,5980,0.510033444816054,14,1424655882.17,36.8957092751739
2435,1,Extinta,6277,0.105263157894737,3,S/C,1.8144,1.6846364648499168,1.8144,0,0.0,0,0.0,0,0.0,0.0
2220,0,Ativa,1098,0.604166666666667,3,S/C,2.80480278342372,3.4569,3.4569,1,-0.146500271296799,1843,0.294628323385784,8,71109811.4,0.929221804390077
13467,1,Ativa,626,0.75,4,4,2.3237,2.3237,0,1,0.333333333333333,21,0.0,1,59619.36,-0.95477200155771
4289,1,Ativa,4506,0.189189189189189,3,3,1.5352,1.5352,1.4197,1,0.134453781512605,119,0.0,3,1955310.8,-0.199345773373
1373,1,Ativa,7110,0.17948717948718,3,3,2.7755,2.6159,2.6159,1,-0.239316239316239,234,0.0,1428,315161.25,0.0487023259697397
3826,0,Ativa,5081,0.363636363636364,3,S/C,2.0011,1.9669,1.8394,1,1.08371040723982,442,0.764705882352941,7,240437538.84,16.0116437212862
14715,0,Ativa,2736,0.777777777777778,4,5,2.2503,1.9009,0,1,-0.0930851063829787,752,0.570478723404255,13,6481168.05,-3.1515244200604
3333,1,Ativa,1007,0.738888888888889,4,5,3.1222,3.0569,3.0428,1,0.0090022505626405,2666,0.0806451612903226,42,1194390.92,-2.73290615517762
21239,1,Ativa,403,0.777777777777778,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
18107,1,Ativa,1034,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
20410,1,Ativa,740,0.5,S/C,S/C,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
2341,1,Extinta,5956,0.256637168141593,3,S/C,2.5563,2.5177,2.4846,1,0.329568788501027,974,0.0,15,-2906534.43,0.0106510475031485
2402,1,Ativa,567,0.630952380952381,3,4,2.6463,2.6272,,1,0.0066225165562914,1963,0.478349465104432,14,8818857.8,3.76307153736328
2569,1,Ativa,6277,0.612244897959184,3,4,2.3628,2.3628,2.3628,1,0.0038167938931297,1310,0.0717557251908397,9,2707736.73,-0.991430846568214
3323,1,Ativa,168,0.647058823529412,3,S/C,2.0424,1.9998,,1,0.0702702702702702,740,0.0027027027027027,8,1003139.67,-0.574453706275264
1468,1,Ativa,2751,0.586956521739131,3,3,2.1338,2.1636,2.1636,1,0.0800693240901214,2885,0.0783362218370884,12,10875967.61,0.284053793775029
12620,1,Ativa,1098,0.19047619047619,4,3,S/D,S/D,S/D,1,-0.35427135678392,398,0.467336683417085,4,3407216.56,-0.894599194412251
21577,1,Ativa,319,0.307692307692308,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
652,0,Ativa,920,0.272727272727273,4,S/C,2.1509,1.5935,1.5935,1,-0.210762331838565,669,0.0,7,1210104.92,3.73010679312418
1477,0,Ativa,871,0.292993630573248,3,S/C,1.7362182313928582,1.7948,1.7948,1,0.185397867104184,1219,0.615258408531583,16,416963.29,-0.66954168854506
4780,0,Ativa,3849,0.526315789473684,3,S/C,1.834,1.834,2.57073213453466,1,-0.237196765498652,742,0.436657681940701,5,3761939.04,0.480218630533755
2248,1,Ativa,5964,0.6,3,S/C,1.5862,1.5862,1.5862,1,-0.222551928783383,337,0.305637982195846,4,1240490454.3,0.305633398440824
3874,0,Extinta,1098,0.538461538461538,3,S/C,2.6931,2.6931,2.8779,0,0.0,0,0.0,281,0.0,0.0
4199,0,Ativa,977,0.6,3,2,2.4203,1.52,1.52,1,0.620689655172414,29,0.0,3,87044.6000000001,1.70316944386374
2773,1,Ativa,6121,0.452173913043478,4,3,2.5794,2.6194,2.506,1,0.0274006418168353,8102,0.576771167612935,26,1424655882.17,13.9426550251485
19171,0,Ativa,734,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21552,1,Ativa,97,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1092,1,Ativa,2930,0.611764705882353,3,S/C,3.0437,3.1544,2.8593,1,-0.0773831775700935,2675,0.34803738317757,21,5835688.74,0.411292393339638
20606,1,Ativa,567,0.461538461538462,S/C,S/C,S/D,S/D,S/D,1,0.0,101,0.0,5,-266601.82,0.0
19173,1,Ativa,831,0.266666666666667,S/C,S/C,S/D,S/D,S/D,1,0.0,200,0.0,1,118027.17,0.0
339,0,Ativa,2904,0.441860465116279,3,3,1.6121,1.6121,2.1873,1,-0.0903790087463557,1029,0.0495626822157434,4,240437538.44,14.3287934838016
17593,1,Ativa,1351,0.619047619047619,3,S/C,S/D,S/D,S/D,1,0.112244897959184,98,0.0102040816326531,2,-2683993.54,-23.8484299416199
398,1,Ativa,2413,0.758007117437722,4,5,3.0234,2.9101,2.8179,1,0.0304980414101848,32166,0.237984206926568,80,-38227461.73,-2.38418714665496
2437,1,Ativa,6271,0.670886075949367,3,3,2.4664,2.2983,2.2302,1,-0.0074859638178415,4809,0.531295487627365,19,1424655882.17,-0.157924570706992
21757,1,Ativa,97,0.2,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
12611,0,Ativa,3120,0.555555555555556,4,3,S/D,S/D,S/D,1,-0.0898876404494382,89,0.0,1,119941.07,7.07768178666811
21871,1,Ativa,334,0.333333333333333,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
20105,1,Ativa,774,0.578947368421053,S/C,S/C,S/D,S/D,S/D,1,0.0,54,0.592592592592593,3,186819.77,0.0
14194,0,Ativa,1575,0.4375,3,3,S/D,S/D,S/D,1,-0.605263157894737,114,0.0,0,1148822.19,0.0
2549,1,Extinta,6048,0.333333333333333,2,S/C,1.946928551433994,1.9224,1.9224,0,0.0,0,0.0,0,0.0,0.0
877,1,Ativa,1328,0.545454545454545,3,S/C,1.8153,2.5565,2.5565,1,0.153846153846154,13,0.0,1,-2397155.39,-0.836118517864281
866,0,Extinta,9768,0.0,1,S/C,1.22,1.22,1.22,0,0.0,0,0.0,0,0.0,0.0
625,0,Ativa,823,0.941176470588235,3,3,2.5809,2.6949,2.6949,1,0.166144200626959,319,0.134796238244514,3,221430962.0,-0.207799979634436
19252,1,Ativa,1007,0.3,3,S/C,S/D,S/D,S/D,1,0.0,69,0.0,1,351940.41,0.0
17405,1,Ativa,1111,0.571428571428571,3,S/C,S/D,S/D,S/D,1,-0.36231884057971,69,0.0,2,359331.35,48.493146156528
1215,0,Extinta,7475,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
4992,0,Ativa,755,0.666666666666667,3,5,2.6376,2.6376,3.1237,1,0.159021406727829,327,0.0,2,48418.1900000003,8.80384740310748
14222,0,Ativa,6235,0.0,S/C,S/C,1.7728,1.7728,1.7728,0,0.0,0,0.0,0,0.0,0.0
18698,1,Ativa,528,0.4,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
4007,1,Ativa,4773,0.6,3,S/C,2.3166,2.2559,2.2559,1,-0.20353982300885,226,0.199115044247788,3,830002.3,1.85351141481407
1231,0,Ativa,885,0.5,3,3,2.7722,2.7672,2.8208,1,0.136986301369863,1387,0.367700072098053,8,221430962.0,-0.207799979634436
1514,0,Ativa,823,0.596774193548387,3,S/C,2.7055,2.6197,,1,-0.0093503937007873,2032,0.546751968503937,12,8429211.41,-0.158193443107016
2840,0,Ativa,5267,0.333333333333333,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
22266,0,Ativa,97,0.25,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,-1,0.0,0.0
4097,1,Ativa,2701,0.758064516129032,3,3,3.1238,2.9919839049732846,3.0111,1,0.0106723585912487,937,0.0341515474919957,16,634627.22,1.26676671904921
639,0,Extinta,15970,0.222222222222222,3,S/C,1.5354,1.62,1.62,0,0.0,0,0.0,0,0.0,0.0
1256,0,Ativa,2244,0.714285714285714,3,S/C,3.1825,3.1825,2.904,1,0.183098591549296,284,0.0211267605633803,6,-211725.21,-2.19689253294659
10349,1,Ativa,2338,0.285714285714286,3,3,1.8649,1.8649,0,1,0.111111111111111,9,0.0,1,155622.0,-0.0772651538958691
1768,0,Extinta,6485,0.0,S/C,S/C,1.32,1.32,1.32,0,0.0,0,0.0,0,0.0,0.0
707,1,Ativa,88,0.628318584070796,4,4,2.7677,2.8073,2.8521,1,-0.135245068130974,4917,0.0827740492170022,24,11479612.21,-3.56293321118194
13620,1,Ativa,2413,0.465116279069767,3,4,S/D,S/D,S/D,1,-0.386861313868613,685,0.105109489051095,8,1052726759.1,0.189707637063632
1319,1,Ativa,2758,0.431818181818182,3,3,2.1985,2.0821,2.2203,1,0.12568306010929,366,0.598360655737705,6,338013.4,-0.879734712332248
1175,0,Ativa,2421,0.64,3,S/C,2.3993,2.3993,2.3993,1,-0.0956130483689539,1778,0.215973003374578,12,15883871.79,0.262821630491332
1364,1,Ativa,6845,0.6,4,3,3.091,2.9222,2.7717,1,-0.0952873088052915,4838,0.433030177759405,15,41785510.58,0.699149261529297
21675,1,Ativa,528,0.625,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,-3,0.0,0.0
21213,0,Extinta,522,0.857142857142857,5,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
225,0,Ativa,2139,0.677777777777778,3,3,2.1464,2.2454,2.2454,1,0.333785617367707,737,0.394843962008141,8,240437538.34,16.3915166580719
18035,0,Ativa,1007,0.238095238095238,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2796,1,Ativa,2082,0.553571428571429,3,3,2.8506,2.8317,2.7299,1,-0.324013157894737,608,0.268092105263158,14,5594770.43,0.298965514549819
545,0,Ativa,980,0.409090909090909,4,S/C,2.2468,2.4151,2.4279,1,0.0787321063394684,978,0.399795501022495,8,3743569.04,2.71319061136557
3149,1,Ativa,1098,0.602040816326531,4,S/C,2.4782,2.5045,,1,0.101816101816102,6993,0.382525382525383,20,1424655882.17,-0.157924570706992
2332,1,Ativa,5331,0.363636363636364,3,S/C,1.91,2.1506,2.1506,1,0.189189189189189,222,0.0,2,90600.0,0.0
2150,1,Ativa,1734,0.82089552238806,4,3,2.1781,2.1845,2.1119,1,-0.0058997050147492,2712,0.362094395280236,12,1240490454.3,0.305633398440824
3115,1,Extinta,5352,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2378,1,Extinta,5292,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
18023,1,Ativa,1309,0.65,S/C,S/C,S/D,S/D,S/D,1,-0.35693215339233,678,0.0088495575221238,5,202663687.6,-1.02144287022235
4431,1,Ativa,2280,0.590909090909091,4,3,2.8335,2.8335,2.8832,1,-0.247755834829443,557,0.55834829443447,7,412972.06,0.661399407690111
2909,1,Ativa,5624,0.555555555555556,3,3,1.6488,1.7667842919018015,1.6488,1,0.0867346938775511,588,0.472789115646259,3,79979200.99,0.580656272024224
4121,0,Ativa,1098,0.679389312977099,5,4,2.5387,2.52,2.500308161284641,1,-0.213148433487417,1947,0.0,21,15892218.79,-11.3671428058547
1938,1,Ativa,6338,0.192307692307692,3,3,0.8233,2.1078,2.4159,1,-0.0185185185185185,108,0.0925925925925926,4,240437538.34,-2033.13260455282
1996,1,Ativa,871,0.614035087719298,3,4,1.8757,1.8847,,1,0.0193842645381983,1754,0.432155074116306,20,1240490454.3,0.305633398440824
1978,1,Ativa,2138,0.702127659574468,4,3,3.152,3.0348,2.8692,1,-0.0326957504946763,10613,0.0768868368981438,22,23424562.25,2.73320136004143
1822,1,Ativa,1328,0.365079365079365,4,3,2.0604,1.8277,1.8277,1,-0.158086560364465,2195,0.0077448747152619,10,10515789.75,0.269157839982783
1381,1,Ativa,776,0.78125,3,S/C,2.7811,2.7771,2.7799,1,0.0558546433378198,2972,0.137617765814267,28,5151881.24,-0.19344998773315
21554,1,Ativa,291,0.75,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,2,0.0,0.0
16602,1,Ativa,1417,0.285714285714286,3,S/C,S/D,S/D,S/D,1,-0.0125,80,0.0,2,77248.0,0.0
3940,0,Ativa,103,0.272727272727273,3,3,1.9692,1.9593,1.8771,1,-0.0487444608567208,677,0.329394387001477,6,141884.53,0.0
11604,0,Ativa,3315,0.553191489361702,4,3,2.8228,3.3437,3.3437,1,-0.367788461538462,416,0.0,8,196219.25,-0.70666813793425
4902,0,Ativa,1005,0.5,3,S/C,3.0748,3.0748,3.1561394866675982,1,0.371428571428571,70,0.0,1,28317.9399999998,13.5453955581023
1814,1,Extinta,6457,0.35,3,3,0,1.8656,2.6353,0,0.0,0,0.0,0,0.0,0.0
631,0,Ativa,2930,0.648648648648649,3,3,2.7536,2.7497,2.7497,1,0.108958837772397,413,0.130750605326877,7,221430962.0,-0.207799979634436
490,0,Ativa,1328,0.397959183673469,5,3,3.6269,3.5871,3.267,1,-0.0580232092837135,2499,0.0480192076830732,9,12745202.74,-106.024813534192
1739,0,Ativa,6513,0.254901960784314,3,2,0,-0.08716822086152495,2.02,1,-0.215384615384615,65,0.0,2,0.0,-1.0
2019,1,Extinta,6058,0.0,S/C,S/C,1.7362,1.7362,1.7362,0,0.0,0,0.0,2,0.0,0.0
3803,0,Ativa,4155,0.24,3,3,1.9665,1.913,1.913,1,0.264705882352941,102,0.343137254901961,2,240437538.34,124.09845535547
3228,1,Ativa,6318,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
12869,1,Ativa,2736,0.6875,3,3,1.734,1.734,3.769,1,-0.0665024630541872,406,0.310344827586207,5,551669.06,0.412949453963145
19966,1,Ativa,756,0.833333333333333,S/C,S/C,S/D,S/D,S/D,1,0.0,30,0.0333333333333333,4,1069221.85,0.0
2804,1,Ativa,2568,0.75,3,3,3.1182,3.1182,2.0132,0,0.0,0,0.0,0,0.0,0.0
19371,1,Ativa,539,1.0,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2319,1,Ativa,5964,0.266666666666667,3,S/C,2.7281,2.7281,2.7281,1,-0.476190476190476,105,0.0095238095238095,1,1052726759.1,0.189707637063632
1382,0,Ativa,823,0.461538461538462,3,S/C,4.1717,4.5382,4.488,1,-0.0316742081447964,221,0.0769230769230769,3,1742339.12,2.0564324089993
2573,0,Ativa,1106,0.37037037037037,3,S/C,2.8686,2.8686,2.8686,1,-0.057504873294347,2052,0.0,2,3388471.05,-3.83120304673139
1135,1,Extinta,7602,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
17498,1,Ativa,1596,0.5,S/C,S/C,S/D,S/D,S/D,1,-0.394117647058824,340,0.179411764705882,1,6118521.56000001,-1.56471255138079
910,0,Ativa,755,0.758620689655172,3,S/C,2.5369,2.5629,2.6022,1,0.0961298377028714,801,0.0,7,4871357.17,1.33443014752747
19298,1,Ativa,539,0.666666666666667,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
14161,0,Ativa,255,0.591836734693878,4,3,2.2981,2.4187,2.1017,1,0.0331858407079646,452,0.0730088495575221,5,685376.079999999,-0.221812659812718
5550,1,Ativa,377,0.737864077669903,3,3,2.0051,2.1321,2.1714,1,0.027906976744186,8170,0.347368421052632,26,1052726759.1,0.189707637063632
1723,0,Ativa,2478,0.611111111111111,4,S/C,3.3842,3.3842,3.3842,1,-0.0885478158205431,847,0.101534828807556,4,2787363.77,0.09977477590062
2935,1,Ativa,5372,0.661016949152542,4,4,2.4483,2.4271,2.2983,1,0.0428472702142364,2894,0.198686938493435,12,2681874.37,-2.30913691902938
2896,0,Ativa,885,0.708333333333333,4,3,2.9338,2.4366,2.4231,1,0.0575326215895611,1686,0.112099644128114,11,874542.109999999,-0.755946251030999
22134,1,Ativa,123,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
17559,1,Ativa,866,0.5,S/C,S/C,S/D,S/D,S/D,1,0.0,32,0.0,1,65405.1,0.0
10921,1,Extinta,3772,1.0,5,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
17118,1,Ativa,1417,0.5,4,S/C,S/D,S/D,S/D,1,-0.316455696202532,158,0.329113924050633,6,-453286.64,-3.29719946276541
15428,0,Ativa,664,0.683673469387755,3,S/C,1.9914,1.9914,1.9914,1,26.0,1,0.0,2,63201.0,-0.86210639565042
3303,0,Ativa,539,0.470588235294118,3,3,1.8793,1.9738,1.9738,1,-0.0729483282674772,658,0.124620060790274,15,442683.89,-3.76171689011895
1526,0,Ativa,1950,0.333333333333333,4,4,S/D,S/D,S/D,1,0.145569620253165,158,0.0,0,0.0,0.0
351,0,Ativa,1106,0.631578947368421,4,3,2.513,2.6107828341003394,2.4152,1,-0.114765100671141,1490,0.210738255033557,4,14584376.73,0.546346884493352
2579,1,Ativa,6167,0.621212121212121,4,3,3.6565,3.7025,,1,0.0192519251925192,3636,0.502200220022002,12,17691563.81,-0.0588501531151846
11,0,Ativa,27781,0.715277777777778,5,4,2.8255,2.6881,2.6718,1,0.0258422264071982,9558,0.144800167399037,33,-16617301.0,-7.69923450922892
1141,0,Ativa,567,0.622047244094488,4,4,2.4181,2.4585,2.3508,1,-0.0027322404371584,1830,0.0693989071038251,27,4981236.99,0.795607077264649
21811,1,Ativa,266,0.857142857142857,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
5079,1,Ativa,3882,0.333333333333333,3,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
759,0,Extinta,12509,0.2,S/C,S/C,1.703,1.703,1.703,1,0.291666666666667,144,0.0,1,201470.16,-0.669756613972567
17394,1,Ativa,1351,0.366666666666667,S/C,S/C,S/D,S/D,S/D,1,-0.47008547008547,117,0.820512820512821,2,-1429735.79,4.80139255093387
